faimsAttributeID,,Faims true attribute name,faimsEntityAttributeName,mungoAttributeLabelStatic,attributeLocation,faimsVocab,mungoVocab,VocabCountOrder,pictureFilename,infoFilenames,VocabDescription,parentVocabularyName,notesToFAIMSTeam,Actionable,notesToMungoTeam
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_lacustrine_material,ShellAssoc_-_Burnt_lacustrine_material,Burnt lacustrine material,Shell Associated Materials,{Yes},Yes,1,,451_fishbone otoliths.jpg,Calcined or charred material present,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_lacustrine_material,ShellAssoc_-_Burnt_lacustrine_material,Burnt lacustrine material,Shell Associated Materials,{No},No,2,,496_no.jpg,none of the material is charred or calcined,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_lacustrine_material,ShellAssoc_-_Burnt_lacustrine_material,Burnt lacustrine material,Shell Associated Materials,{indet},indet,3,,,"Cannot determine because material is embedded in sediment, covered with other material or with a sand veneer",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{mammal},mammal,1,,499_terrbone.jpg;493_terrbone.jpg;501_unidentbone.jpg;514_mammal bone.jpg,"Record more detailed taxonomic information in annotations (eg. large or small macropod, bettong or other small marsupial, carnivore, rodent, mega-fauna)",,"amend glossary header: If the bones of terrestrial animals are present in the midden, select which of those have been identified (refer to Bone module for more illustrations)",description modified in the attribute csv,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{reptile},reptile,3,,382_most_snake.jpg;444_reptile_small.jpg;445_reptile_large.jpg;513_reptile jaw.jpg,Snakes and lizards (record in annotations); note that turtle is included with the lacustrine bone,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{emu},emu,,,449_emu skeleton.jpg;447_emu_Skull.jpg;446_emu_PelvicGirdle.jpg,Most emu bones are heavy and solid in contrast to those of flying birds which are lightweight & hollow,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{birdother},birdother,,,450_birdother.jpg,"Bird othe than emu;  most bones are hollow, others are semi-hollow with air pockets ",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{other},other,4,,443_mega.jpg;530_Other_echidna.jpg,"Bones of other terrestrial animals not listed, e.g. amphibian (record in annotations)",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{unident},unident,5,,425_unident_long bone elements.jpg;426_unident_teeth.jpg,"Potentially diagnostic features are present (articular ends, muscle markings, teeth, distinctive size/shape) but have not been identified by the recorder",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_terrestrial_bone,ShellAssoc_-_Associated_terrestrial_bone,Associated terrestrial bone,Shell Associated Materials,{undiag},undiag,6,,427_undiag.jpg;428_undiag.jpg;430_undiag.jpg;527_undiag bone 1.jpg,"Shape and size are not diagnostic of taxon and no other diagnostic features are preserved (teeth, muscle markings, articular ends) ",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_terrestrial_bone,ShellAssoc_-_Burnt_terrestrial_bone,Burnt terrestrial bone,Shell Associated Materials,{Yes},Yes,1,,474_burned.jpg;476_burned.jpg,Calcined or charred material present,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_terrestrial_bone,ShellAssoc_-_Burnt_terrestrial_bone,Burnt terrestrial bone,Shell Associated Materials,{No},No,2,,457_good.jpg,none of the material is charred or calcined,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_terrestrial_bone,ShellAssoc_-_Burnt_terrestrial_bone,Burnt terrestrial bone,Shell Associated Materials,{indet},indet,3,,464_carb.jpg,"Cannot determine because material is embedded in sediment, covered with other material or with a sand veneer",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_eggshell,ShellAssoc_-_Associated_eggshell,Associated eggshell,Shell Associated Materials,{emu},emu,1,,324_other_emuegg.jpg;141_emu.jpg,Shell has a 3-layered structure & orange-peel texture; texture disappears only when weathering reduces shell thickness to < 0.8mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_eggshell,ShellAssoc_-_Associated_eggshell,Associated eggshell,Shell Associated Materials,{genyo},genyo,2,,143_genyo.jpg,"Shell has a single layer; pores appear as short, parallel, groove-like pin pricks",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_eggshell,ShellAssoc_-_Associated_eggshell,Associated eggshell,Shell Associated Materials,{other},other,3,,144_other.jpg;145_other.jpg,"Other eggshell, clearly not emu or Genyornis (e.g. duck or swan)",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_eggshell,ShellAssoc_-_Associated_eggshell,Associated eggshell,Shell Associated Materials,{indet},indet,4,,146_indet.jpg,Features unclear due to surface modification or shell is smooth and < 0.8mm thick,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_eggshell,ShellAssoc_-_Burnt_eggshell,Burnt eggshell,Shell Associated Materials,{Yes},Yes,1,,147_yes.jpg;148_yes.jpg;149_yes.jpg,Eggshell is charred or calcined,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_eggshell,ShellAssoc_-_Burnt_eggshell,Burnt eggshell,Shell Associated Materials,{No},No,2,,150_no.jpg,none of the material is charred or calcined,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Burnt_eggshell,ShellAssoc_-_Burnt_eggshell,Burnt eggshell,Shell Associated Materials,{indet},indet,3,,151_indet.jpg,"Cannot determine because material is embedded in sediment, covered with other material or with a sand veneer",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_stone_artefacts,ShellAssoc_-_Associated_stone_artefacts,Associated stone artefacts,Shell Associated Materials,{cs},cs,1,,168_cs.jpg,Chipped stone,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_stone_artefacts,ShellAssoc_-_Associated_stone_artefacts,Associated stone artefacts,Shell Associated Materials,{um},um,2,,169_um.jpg,Unmodified stone,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_stone_artefacts,ShellAssoc_-_Associated_stone_artefacts,Associated stone artefacts,Shell Associated Materials,{ground},ground,3,,170_ground.jpg,Ground stone,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_stone_artefacts,ShellAssoc_-_Associated_stone_artefacts,Associated stone artefacts,Shell Associated Materials,{indet},indet,,,,Artefact too deeply buried or encrusted  to determine type,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_chipped_stone_artefacts,ShellAssoc_-_Associated_chipped_stone_artefacts,Associated chipped stone artefacts,Shell Associated Materials,{ru},ru,1,,171_ru.jpg;172_ru.jpg,Retouched/utilised artefact,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_chipped_stone_artefacts,ShellAssoc_-_Associated_chipped_stone_artefacts,Associated chipped stone artefacts,Shell Associated Materials,{co},co,2,,174_co.jpg;175_co.jpg;176_co.jpg;177_co.jpg,Core,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_chipped_stone_artefacts,ShellAssoc_-_Associated_chipped_stone_artefacts,Associated chipped stone artefacts,Shell Associated Materials,{deb},deb,3,,168_cs.jpg;178_deb.jpg;179_deb.jpg,"Flaking debris, including whole flakes, broken flakes and angular fragments",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_chipped_stone_artefacts,ShellAssoc_-_Associated_chipped_stone_artefacts,Associated chipped stone artefacts,Shell Associated Materials,{hammer},hammer,4,,180_hammer.jpg;181_hammer.jpg,cobble with pitting or rounding on one or both ends,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_chipped_stone_artefacts,ShellAssoc_-_Associated_chipped_stone_artefacts,Associated chipped stone artefacts,Shell Associated Materials,{indet},indet,5,,182_indet.jpg;183_indet.jpg,Artefact too deeply buried or encrusted to determine type,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{notch},notch,1,,184_notch.jpg,Retouch that creates one or more concavities along the margin of the tool,,should appear before raw materials for chipped stone,UI change that needs to be scoped for cost and feasibility,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{scraper},scraper,2,,171_ru.jpg;185_scraper.jpg;186_scraper.jpg,Flake (or other blank) with one or more margins of retouch,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{backed},backed,3,,187_backed.jpg;512_backed.jpg,"Flake (or other blank) with one margin of steep, blunting retouch",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{unifpt},unifpt,4,,188_unifpt.jpg,"Retouch on one or more margins, which converges to a point in plan view, initiated from a single surface",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{bifacpt},bifac,5,,189_bifac.jpg,Artefact with bifacial retouch i.e.retouch initiated alternatively from 2 opposed faces,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{otherru},otherru,6,,190_otherru.jpg,Any other type of retouch or use-wear,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_retouched_artefacts,ShellAssoc_-_Associated_retouched_artefacts,Associated retouched artefacts,Shell Associated Materials,{indet},indet,7,,,Artefact too deeply buried or surface too encrusted to determine type,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_unmodified_stone,ShellAssoc_-_Associated_unmodified_stone,Associated unmodified rocks,Shell Associated Materials,{nodule},nodule,1,,191_nodule.jpg;192_nodule.jpg,"A large, nodular or rounded cobble (>64 mm maximum dimension)",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_unmodified_stone,ShellAssoc_-_Associated_unmodified_stone,Associated unmodified rocks,Shell Associated Materials,{slab},slab,2,,193_slab.jpg,"A thick, flat piece of rock (>64 mm maximum dimension)",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_unmodified_stone,ShellAssoc_-_Associated_unmodified_stone,Associated unmodified rocks,Shell Associated Materials,{pebble},pebble,3,,194_pebble.jpg;195_pebble.jpg;196_pebble.jpg,"Small nodular or rounded piece, < 64 mm maximum dimension, unlikely to be useful for artefact manufacture",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Associated_unmodified_stone,ShellAssoc_-_Associated_unmodified_stone,Associated unmodified rocks,Shell Associated Materials,{indet},indet,,,,Rock is too deeply buried or encrusted to determine its size and shape,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{millstone},millstone,1,,197_millstone.jpg,"Large, concave to flattish ground surface",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{muller},muller,2,,198_muller.jpg,Convex surface with facet from back and forth motion,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{mortar},mortar,3,,199_mortar.jpg,A circular or oval basin,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{pestle},pestle,4,,200_pestle.jpg,A cobble with convex of flattish ground end,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{grooved},grooved,5,,201_grooved.jpg,Single or multiple grooves,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{amorph},amorph,6,,202_amorph.jpg;203_amorph.jpg;208_refits.jpg,"Poorly defined, or small, discontinuous ground surface, not matching any of the above",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{undiag},undiag,7,,170_ground.jpg,"Fragmentary, not complete enough to distinguish nature of ground surface",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{other},other,8,,,Artefact too deeply buried or encrusted to determine type,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_types_present,ShellAssoc_-_Ground_stone_types_present,Ground stone types present,Shell Associated Materials,{indet},indet,,,,Rock with evidence for modification through grinding but not described by any of the above,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_status,ShellAssoc_-_Ground_stone_status,Ground stone status,Shell Associated Materials,{whole},whole,1,,205_whole.jpg,Artefact is intact,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_status,ShellAssoc_-_Ground_stone_status,Ground stone status,Shell Associated Materials,{fragment},fragment,2,,206_fragment.jpg;207_fragment.jpg,One or more fragments of a larger artefact or fragments of more than one artefact that do not refit,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_status,ShellAssoc_-_Ground_stone_status,Ground stone status,Shell Associated Materials,{refits},refits,,,208_refits.jpg,"Broken fragments can be refitted back together and/or texture, colour, thickness and/or surface modifications suggest that they are part of the same artefact  ",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{silcfine},silcfine,,,228_silcfine.jpg,Quartz grains in the matrix are < 0.25 mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{silcmed},silcmed,,,215_silcmed.jpg;231_silcmed.jpg,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{silccoarse},silccoarse,,,235_silccoarse.jpg;236_silccoarse.jpg,Quartz grains in the matrix are greater than 0.5mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{silcmicroxtal},silcmicroxtal,,,218_silcmicroxtal.jpg,Naked eye cannot identify grains in the matrix,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{sandst},sandst,1,,202_amorph.jpg;204_amorph.jpg;245_sandst.jpg;246_sandst.jpg,A clastic sedimentary rock made up of sand-sized minerals or grains,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{qtzite},qtzite,,,220_qtzite.jpg;247_qtzite.jpg,"Sugary texture, variable grain size and colour",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{ironst},ironst,3,,243_ironst.jpg,Sedimentary rock containing iron-rich minerals,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{other},other,4,,517_gs raw material other_carb.jpg,"For example, carbonate (record in annotations)",,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{unident},unident,,,,raw material could not be identified,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Ground_stone_raw_material,ShellAssoc_-_Ground_stone_raw_material,Ground raw material types present,Shell Associated Materials,{indet},indet,5,,,Artefact is too deeply buried or encrusted to identify raw material,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Chipped_Stone_Raw_Material,ShellAssoc_-_Chipped_Stone_Raw_Material,Chipped raw materials present,Shell Associated Materials,{silcfine},silcfine,1,,186_scraper.jpg;209_silcfine.jpg;210_silcfine.jpg;211_silcfine.jpg;212_silcfine.jpg;213_silcfine.jpg;214_silcfine.jpg,Quartz grains in the matrix are < 0.25 mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Chipped_Stone_Raw_Material,ShellAssoc_-_Chipped_Stone_Raw_Material,Chipped raw materials present,Shell Associated Materials,{silcmed},silcmed,2,,215_silcmed.jpg,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Chipped_Stone_Raw_Material,ShellAssoc_-_Chipped_Stone_Raw_Material,Chipped raw materials present,Shell Associated Materials,{silccoarse},silccoarse,3,,216_ silccoarse.jpg;217_silccoarse.jpg,Quartz grains in the matrix are greater than 0.5mm,,,,
1.69E+11,1.69154E+11,ShellAssoc_-_Chipped_Stone_Raw_Material,ShellAssoc_-_Chipped_Stone_Raw_Material,Chipped raw materials present,Shell Associated Materials,{silcmicroxtal},silcmicroxtal,4,,218_silcmicroxtal.jpg,Naked eye cannot identify grains in the matrix,,,,
