faimsAttributeID,faimsEntityAttributeName,attributeLocation,faimsVocab,mungoVocab,VocabCountOrder,pictureFilename,infoFilenames,VocabDescription,parentVocabularyName,notesToFAIMSTeam,notesToMungoTeam
169153904231,HearthAssoc_-_Associated_other_worked_(or_transported)_material,Hearth Associated Materials,{turbo},turbo,8,,,"Marine gastropod, round shell with white zigzag stripes, up to 4cm long",,,
169153904231,HearthAssoc_-_Associated_other_worked_(or_transported)_material,Hearth Associated Materials,{other},other,9,,,"Any other worked, utilised or transported material not listed above",,,
169153921865,Isolated_-_Grid_Square,Isolated,,,,,,,,,
169153921881,Isolated_-_ID_Number,Isolated,,,,,,,,,
169153903507,Isolated_-_In_Situ_or_Surface,Isolated,{insitu},insitu,1,,,Most or some of the object is unambiguously embedded in sediment,,,
169153903507,Isolated_-_In_Situ_or_Surface,Isolated,{surface},surface,2,,,The object is unambiguously lying on the surface,,,
169153903507,Isolated_-_In_Situ_or_Surface,Isolated,{recement},recement,3,,,"The object appears to be embedded in sediment, but there is a high probability that it has been recemented",,,
169153903507,Isolated_-_In_Situ_or_Surface,Isolated,{ambiguous},ambiguous,4,,,"The find appears to be embedded in sediment, but it is impossible to preclude the possibility that it has been recemented",,,
169153903507,Isolated_-_In_Situ_or_Surface,Isolated,{other},other,5,,,,,,
169153919183,Isolated_-_Occurrence_Type,Isolated,{Stone_Artefacts},Stone Artefacts,1,,,,,,
169153919183,Isolated_-_Occurrence_Type,Isolated,{Other_Artefacts},Other Artefacts,2,,,,,,
169153919183,Isolated_-_Occurrence_Type,Isolated,{Faunal_Remains},Faunal Remains,3,,,,,,
169153919183,Isolated_-_Occurrence_Type,Isolated,{Other_Worked_Material},Other Worked Material,4,,,,,,
169153919183,Isolated_-_Occurrence_Type,Isolated,{Hearthstones},Hearthstones,5,,,,,,
169153919183,Isolated_-_Occurrence_Type,Isolated,{notch},notch,1,,,Notched artefact,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{scraper},scraper,2,,,Other type of scraper,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{backed},backed,3,,,Backed artefact,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{unifpt},unifpt,4,,,Unifacial point,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{bifac},bifac,5,,,Bifacially flaked artefact,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{otherru},otherru,6,,,Chipped stone artefact with any other type of retouch or use-wear,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{debris},debris,7,,,"Flaking debris, including whole flakes, broken flakes and angular fragments",{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{core},core,8,,,Core,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{hammer},hammer,9,,,Hammerstone,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{mport},mport,10,,,"Manuport, unmodified, but transported, stone",{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{groundst},groundst,11,,,Ground stone,{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{indet},indet,12,,,"Indeterminate chipped stone, e.g. features are obscured by burial or carbonate coating",{Stone_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{bonetool},bonetool,1,,,Bone tool,{Other_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{shellmod},shellmod,2,,,Deliberately modified mussel shell,{Other_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{eggmod},eggmod,3,,,Deliberately modified eggshell,{Other_Artefacts},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{wombat},wombat,1,,,,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{bettong},bettong,2,,,,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{macropod},macropod,3,,,,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{smallmars},smallmars,4,,,Small marsupial,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{carnivore},carnivore,5,,,"e.g. Thylacine, Tasmanian Devil",{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{emu},emu,6,,,,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{otherbird},otherbird,7,,,Bird bone other than emu,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{rodent},rodent,8,,,,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{fishbone},fishbone,9,,,"e.g. Murray Cod, Golden Perch",{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{indetbone},indetbone,10,,,Indeterminate bone,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{bivalve},bivalve,11,,,Mussel shell or shell fragment,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{otoliths},otoliths,12,,,Fish otolith,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{glith},glith,13,,,Crustacean gastrolith,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{exoskel},exoskel,14,,,Crustacean exoskeleton,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{eggemu},eggemu,15,,,Emu eggshell,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{egggenyo},egggenyo,16,,,Genyornis eggshell,{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{eggother},eggother,17,,,"Other eggshell, clearly not emu or Genyornis",{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{eggindet},eggindet,18,,,"Indeterminate eggshell, features unclear due to surface modification",{Faunal_Remains},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{ochre},ochre,1,,,Unmodified ochre,{Other_Worked_Material},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{facetochre},facetochre,2,,,Facetted ochre,{Other_Worked_Material},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{qtzxtal},qtzxtal,3,,,Quartz crystal,{Other_Worked_Material},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{hscarb},hscarb,1,,,Carbonate,{Hearthstones},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{hsterm},hsterm,2,,,Termite nest: sandy with visible voids and channels,{Hearthstones},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{hsclay},hsclay,3,,,Baked clay or sandy clay,{Hearthstones},,
169153919183,Isolated_-_Occurrence_Type,Isolated,{hsother},hsother,4,,,e.g. silcrete nodules,{Hearthstones},,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{silcfine},silcfine,1,,,Fine-grained silcrete,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{silccoarse},silccoarse,2,,,Coarse-grained silcrete,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{silcgran},silcgran,3,,,Granular silcrete,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{qtzite},qtzite,4,,,Quartzite,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{qtz},qtz,5,,,Quartz,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{carb},carb,6,,,Carbonate (hearthstones),,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{ironst},ironst,7,,,Ironstone,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{sandst},sandst,8,,,Sandstone,,,
169153949920,Isolated_-_Stone_Raw_Material_Type,Isolated,{other},other,9,,,,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{none},none,1,,,Fresh surface,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{indet},indet,2,,,"Indeterminate modification, if object is too buried to determine modification",,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{carb},carb,3,,,A calcium carbonate coating,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{fragged},fragged,4,,,Fragmented,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{stained},stained,5,,,Mineral staining,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{abraded},abraded,6,,,"Scored, scratched or polished surface",,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{weath},weath,7,,,Signs of weathering and/or breakage,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{burned},burned,8,,,Charred or calcined,,,
169153918136,Isolated_-_Modification_to_Organic_Material,Isolated,{other},other,9,,,,,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{indet},indet,1,,,"Indeterminate, if artefact is too buried to determine modification",,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{algal},algal,2,,,"A dense carbonate coating, often with a texture resembling cauliflower",,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{carb},carb,3,,,A thin or powdery calcium carbonate coating,,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{abraded},abraded,4,,,"Scored, scratched or polished surface",,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{polish},polish,5,,,"Smooth, glossy surface",,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{weath},weath,6,,,Weathering,,,
169153915756,Isolated_-_Modification_to_Stone_Material,Isolated,{other},other,7,,,,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{Lessthan_Six_Degrees},<6degree,1,missing.jpg,missing.jpg; missing.jpg,Slightly sloping surface,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{Six_To_Twelve_Degrees},6-12degree,2,missing.jpg,missing.jpg; missing.jpg,Moderately sloping surface,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{Greaterthan_Twelve_Degrees},>12degree,3,missing.jpg,missing.jpg; missing.jpg,More steeply sloping surface,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{shallrill},shallrill,4,missing.jpg,missing.jpg; missing.jpg,Within a shallow rill,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{rillfloor},rillfloor,5,missing.jpg,missing.jpg; missing.jpg,"In the floor of a deep rill (strong, vertical rilling in clay-rich sediments)",,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{rillwall},rillwall,6,missing.jpg,missing.jpg; missing.jpg,"In the wall of a deep rill (strong, vertical rilling in clay-rich sediments)",,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{ridge},ridge,7,missing.jpg,missing.jpg; missing.jpg,On a narrow ridge in heavily eroded area,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{riderill},riderill,8,missing.jpg,missing.jpg; missing.jpg,Feature in a heavily eroded area is cut by deep rills and straddles rill wall and rill flow,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{shalgulfl},shalgulfl,9,missing.jpg,missing.jpg; missing.jpg,In the floor of a gully less than 1.5m wide or deep,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{shalgulwal},shalgulwal,10,missing.jpg,missing.jpg; missing.jpg,In the wall of a gully less than 1.5m wide or deep,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{deppgulfl},deppgulfl,11,missing.jpg,missing.jpg; missing.jpg,In the floor of a gully greater than 1.5m wide and deep,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{deepgulwal},deepgulwal,12,missing.jpg,missing.jpg; missing.jpg,In the wall of a gully greater than 1.5m wide and deep,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{residtop},residtop,13,missing.jpg,missing.jpg; missing.jpg,Flat surface on top of a residual,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{residside},residside,14,missing.jpg,missing.jpg; missing.jpg,In the side of a residual,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{chanfloor},chanfloor,15,missing.jpg,missing.jpg; missing.jpg,In the floor of a modern outwash channel,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{chanwall},chanwall,16,missing.jpg,missing.jpg; missing.jpg,In the wall of a modern outwash channel,,,
169153916508,Isolated_-_Topographic_Setting,Isolated,{other},other,17,missing.jpg,missing.jpg; missing.jpg,,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{redsoil},redsoil,1,missing.jpg,missing.jpg; missing.jpg,Soil of a reddish colour,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{brownsoil},brownsoil,2,missing.jpg,missing.jpg; missing.jpg,Soil of a brownish colour,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{redsand},redsand,3,missing.jpg,missing.jpg; missing.jpg,Sandy sediments of a reddish colour,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{brownsand},brownsand,4,missing.jpg,missing.jpg; missing.jpg,Sandy sediments of a brownish colour,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{whitesand},whitesand,5,missing.jpg,missing.jpg; missing.jpg,Sandy sediments that are clean and whitish,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{othersand},othersand,6,missing.jpg,missing.jpg; missing.jpg,Sandy sediments that are of another colour,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{greenclay},greenclay,7,missing.jpg,missing.jpg; missing.jpg,Clay sediments of a greenish colour,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{otherclay},otherclay,8,missing.jpg,missing.jpg; missing.jpg,Clay sediments of another colour (usually brown),,,
169153915254,Isolated_-_Sediment_Type,Isolated,{sandyclay},sandyclay,9,missing.jpg,missing.jpg; missing.jpg,Sandy clay,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{alternat},alternat,10,missing.jpg,missing.jpg; missing.jpg,Alternating layers of sand and clay,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{claylens},claylens,11,missing.jpg,missing.jpg; missing.jpg,Distinct clay lens within other sediments,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{sandlens},sandlens,12,missing.jpg,missing.jpg; missing.jpg,Distinct sand lens within other sediments,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{cobble},cobble,13,missing.jpg,missing.jpg; missing.jpg,A relatively continuous bed of cobbles or coarse gravel,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{gglag},gglag,14,missing.jpg,missing.jpg; missing.jpg,A surface lag of carbonate derived from Golgol sediments,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{carblag},carblag,15,missing.jpg,missing.jpg; missing.jpg,Any other surface lag of hard carbonate nodules,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{ggC},ggC,16,missing.jpg,missing.jpg; missing.jpg,In situ soil carbonate (C-horizon) associated with Golgol sediments,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{Chorizon},Chorizon,17,missing.jpg,missing.jpg; missing.jpg,In situ nodular soil carbonate in any other sediment,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{carbsoft},carbsoft,18,missing.jpg,missing.jpg; missing.jpg,In situ soil carbonate in a diffuse horizon,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{carbpavemt},carbpavemt,19,missing.jpg,missing.jpg; missing.jpg,Well developed in situ soil carbonate forming a pavement,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{carbrework},carbrework,20,missing.jpg,missing.jpg; missing.jpg,A carbonate lag that has been reworked and reburied,,,
169153915254,Isolated_-_Sediment_Type,Isolated,{other},other,21,missing.jpg,missing.jpg; missing.jpg,,,,
169153890360,Isolated_-_Vulnerability_to_Erosion,Isolated,{low},low,1,missing.jpg,missing.jpg; missing.jpg,"On a relatively stable, flat surface or gentle slope that is not being eroded by rills",,,
169153890360,Isolated_-_Vulnerability_to_Erosion,Isolated,{moderate},moderate,2,missing.jpg,missing.jpg; missing.jpg,"Wider area is being eaten away by ongoing erosion, e.g. near edge of platform exposure, gully head, expanding rill system",,,
169153890360,Isolated_-_Vulnerability_to_Erosion,Isolated,{high},high,3,missing.jpg,missing.jpg; missing.jpg,"High probability of material being removed by erosion, or losing its integrity, e.g. relatively steep slope with incipient rills",,,
169153890360,Isolated_-_Vulnerability_to_Erosion,Isolated,{extreme},extreme,4,missing.jpg,missing.jpg; missing.jpg,"Cluster is in imminent danger of rapid removal and loss of material, e.g. edge of eroding residual or deep rill, in gully wall, on a steep, slope-washed surface",,,
169153890360,Isolated_-_Vulnerability_to_Erosion,Isolated,{other},other,5,missing.jpg,missing.jpg; missing.jpg,,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{foredune},foredune,1,missing.jpg,missing.jpg; missing.jpg,Stratigraphic layers are sloping towards the lakebed,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{backdune},backdune,2,missing.jpg,missing.jpg; missing.jpg,Stratigraphic layers are sloping towards the hinterland,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{beach},beach,3,missing.jpg,missing.jpg; missing.jpg,An area of rounded cobbles or gravels in distinct horizon,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{lakebed},lakebed,4,missing.jpg,missing.jpg; missing.jpg,Lakebed sediments,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{crest},crest,5,missing.jpg,missing.jpg; missing.jpg,"Crest of dune, stratigraphic layers slope away, towards both lakebed and hinterland",,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{spit},spit,6,missing.jpg,missing.jpg; missing.jpg,Projection from dune into lakebed,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{indet},indet,7,missing.jpg,missing.jpg; missing.jpg,Indeterminate,,,
169153896232,Isolated_-_Palaeotopographic_Setting,Isolated,{other},other,8,missing.jpg,missing.jpg; missing.jpg,,,,
169153962960,Isolated_-_Notes,Isolated,,,,,,,,,
169153962972,Isolated_-_Photos,Isolated,,,,,,,,,
169153913663,Shell_-_Grid_Square,Shell,,,,,,,,,
169153910775,Shell_-_ID_Number,Shell,,,,,,,,,
169153905096,Shell_-_Shell_Type,Shell,{dispers},dispers,1,,,"Scattered shells eroding out across > 1metre of exposure, with no associated material, probably non-cultural in origin",,,
169153905096,Shell_-_Shell_Type,Shell,{smallclust},smallclust,2,,,"A single, discrete cluster containing a handful of mussel shells",,,
169153905096,Shell_-_Shell_Type,Shell,{largeclust},largeclust,3,,,"A discrete cluster, or multiple discrete clusters, of mussel shell that extend along an horizon for up to 1-2 metres",,,
169153905096,Shell_-_Shell_Type,Shell,{extthin},extthin,4,,,"A laterally extensive cluster, exposed along an horizon for more than 2 metres or multiple small clusters of mussel shell that occur in a single",,,
169153905096,Shell_-_Shell_Type,Shell,{extthick},extthick,5,,,"A laterally extensive cluster, exposed along an horizon for more than 2 metres or multiple small clusters of mussel shell that occur in a single",,,
169153905096,Shell_-_Shell_Type,Shell,{other},other,6,,,,,,
169153901435,Shell_-_Continuity,Shell,{continuous},continuous,1,,,A large or extensive cluster of mussel shells that forms a continuous deposit,,,
169153901435,Shell_-_Continuity,Shell,{discontin},discontin,2,,,"Multiple clusters of mussel shell that probably formed a continuous deposit prior to erosion, or that represent the first exposure of a deposit that is likely to be continuous (e.g. in same stratigraphic layer)",,,
169153901435,Shell_-_Continuity,Shell,{other},other,3,,,,,,
169153917022,Shell_-_Presence_of_charcoal,Shell,{none},none,1,,,No charcoal visible,,,
169153917022,Shell_-_Presence_of_charcoal,Shell,{diss},diss,2,,,Finely disseminated charcoal,,,
169153917022,Shell_-_Presence_of_charcoal,Shell,{flecks},flecks,3,,,"Flecks of charcoal, dispersed through the sediment or in clusters",,,
169153917022,Shell_-_Presence_of_charcoal,Shell,{lumps},lumps,4,,,Large lumps of in situ charcoal present,,,
169153917022,Shell_-_Presence_of_charcoal,Shell,{indet},indet,5,,,"Dark staining visible, but origin indeterminate",,,
169153917022,Shell_-_Presence_of_charcoal,Shell,{other},other,6,,,,,,
169153865683,Shell_-_Proportion_of_material_that_remains_in_situ,Shell,{most},most,1,,,The majority of the visible shell material is in situ,,,
169153865683,Shell_-_Proportion_of_material_that_remains_in_situ,Shell,{some},some,2,,,At least some of the shells are in in situ,,,
169153865683,Shell_-_Proportion_of_material_that_remains_in_situ,Shell,{surface},surface,3,,,None of the shells are embedded in sediment,,,
169153865683,Shell_-_Proportion_of_material_that_remains_in_situ,Shell,{recement},recement,4,,,Some shells appear to be in situ but there is a high likelihood that they have been cemented into redeposited sediment,,,
169153865683,Shell_-_Proportion_of_material_that_remains_in_situ,Shell,{ambiguous},ambiguous,5,,,The shells appear to be in situ but it is impossible to determine whether they are actually recemented,,,
169153865683,Shell_-_Proportion_of_material_that_remains_in_situ,Shell,{other},other,6,,,,,,
169153919290,Shell_-_Bivalve_preservation,Shell,{good},good,1,,,"Majority of shell is whole or near whole, or articulated",,,
169153919290,Shell_-_Bivalve_preservation,Shell,{moderate},moderate,2,,,Mixture of fragmented and near whole shell,,,
169153919290,Shell_-_Bivalve_preservation,Shell,{poor},poor,3,,,Majority of shell is highly fragmented,,,
169153919290,Shell_-_Bivalve_preservation,Shell,{other},other,4,,,,,,
169153930856,Shell_-_Bivalve_dispersal,Shell,{low},low,1,,,"Surface scatter of material is confined to the area of in situ material, or, if only surface material is present, to a discrete, relatively dense, area",,,
169153930856,Shell_-_Bivalve_dispersal,Shell,{moderate},moderate,2,,,Some surface material is scattered beyond the in situ or dense area,,,
169153930856,Shell_-_Bivalve_dispersal,Shell,{high},high,3,,,"Surface material extends well beyond in situ or dense material, and is ￼scattered sparsely",,,
169153930856,Shell_-_Bivalve_dispersal,Shell,{other},other,4,,,,,,
169153916463,Shell_-_Topographic_Setting,Shell,{platform},platform,1,missing.jpg,missing.jpg; missing.jpg,"Broad, flat platform exposure",,,
169153916463,Shell_-_Topographic_Setting,Shell,{less6Degree},<6degree,2,missing.jpg,missing.jpg; missing.jpg,Slightly sloping surface,,,
169153916463,Shell_-_Topographic_Setting,Shell,{6To12Degree},6-12degree,3,missing.jpg,missing.jpg; missing.jpg,Moderately sloping surface,,,
169153916463,Shell_-_Topographic_Setting,Shell,{greater12Degree},>12degree,4,missing.jpg,missing.jpg; missing.jpg,More steeply sloping surface,,,
169153916463,Shell_-_Topographic_Setting,Shell,{shallrill},shallrill,5,missing.jpg,missing.jpg; missing.jpg,Within a shallow rill,,,
169153916463,Shell_-_Topographic_Setting,Shell,{rillfloor},rillfloor,6,missing.jpg,missing.jpg; missing.jpg,"In the floor of a deep rill (strong, vertical rilling in clay-rich sediments)",,,
169153916463,Shell_-_Topographic_Setting,Shell,{rillwall},rillwall,7,missing.jpg,missing.jpg; missing.jpg,"In the wall of a deep rill (strong, vertical rilling in clay-rich sediments)",,,
169153916463,Shell_-_Topographic_Setting,Shell,{ridge},ridge,8,missing.jpg,missing.jpg; missing.jpg,On a narrow ridge in heavily eroded area,,,
169153916463,Shell_-_Topographic_Setting,Shell,{ridgerill},ridgerill,9,missing.jpg,missing.jpg; missing.jpg,Feature in a heavily eroded area is cut by deep rills and straddles rill wall and rill flow,,,
169153916463,Shell_-_Topographic_Setting,Shell,{shalgulfl},shalgulfl,10,missing.jpg,missing.jpg; missing.jpg,In the floor of a gully less than 1.5m wide or deep,,,
169153916463,Shell_-_Topographic_Setting,Shell,{shalgulwal},shalgulwal,11,missing.jpg,missing.jpg; missing.jpg,In the wall of a gully less than 1.5m wide or deep,,,
169153916463,Shell_-_Topographic_Setting,Shell,{deepgulfl},deepgulfl,12,missing.jpg,missing.jpg; missing.jpg,In the floor of a gully greater than 1.5m wide and deep,,,
169153916463,Shell_-_Topographic_Setting,Shell,{deepgulwal},deepgulwal,13,missing.jpg,missing.jpg; missing.jpg,In the wall of a gully greater than 1.5m wide and deep,,,
169153916463,Shell_-_Topographic_Setting,Shell,{residtop},residtop,14,missing.jpg,missing.jpg; missing.jpg,Flat surface on top of a residual,,,
169153916463,Shell_-_Topographic_Setting,Shell,{residside},residside,15,missing.jpg,missing.jpg; missing.jpg,In the side of a residual,,,
169153916463,Shell_-_Topographic_Setting,Shell,{chanfloor},chanfloor,16,missing.jpg,missing.jpg; missing.jpg,In the floor of a modern outwash channel,,,
169153916463,Shell_-_Topographic_Setting,Shell,{chanwall},chanwall,17,missing.jpg,missing.jpg; missing.jpg,In the wall of a modern outwash channel,,,
169153916463,Shell_-_Topographic_Setting,Shell,{allfan},allfan,18,missing.jpg,missing.jpg; missing.jpg,modern alluvial fan,,,
169153916463,Shell_-_Topographic_Setting,Shell,{other},other,19,missing.jpg,missing.jpg; missing.jpg,,,,
169153901316,Shell_-_Sediment_Type,Shell,{redsand},redsand,1,missing.jpg,missing.jpg; missing.jpg,quartz sand of a reddish colour,,,
169153901316,Shell_-_Sediment_Type,Shell,{brownsand},brownsand,2,missing.jpg,missing.jpg; missing.jpg,quartz sands of a brownish colour,,,
169153901316,Shell_-_Sediment_Type,Shell,{whitesand},whitesand,3,missing.jpg,missing.jpg; missing.jpg,sand that is clean (no clay) and white,,,
169153901316,Shell_-_Sediment_Type,Shell,{othersand},othersand,4,missing.jpg,missing.jpg; missing.jpg,quartz sands of a different colour (eg pink),,,
169153901316,Shell_-_Sediment_Type,Shell,{clayeysand},clayeysand,5,missing.jpg,missing.jpg; missing.jpg,quartz sands that contain some clay,,,
169153901316,Shell_-_Sediment_Type,Shell,{laminarsand},laminarsand,6,missing.jpg,missing.jpg; missing.jpg,"fine laminae of quartz sands, clayey sands and clays; brown colour, sands predominate",,,
169153901316,Shell_-_Sediment_Type,Shell,{redlamsand},redlamsand,7,missing.jpg,missing.jpg; missing.jpg,red sands preserving fine bedding,,,
169153901316,Shell_-_Sediment_Type,Shell,{unconsolsand},unconsolsand,8,missing.jpg,missing.jpg; missing.jpg,"unconsolidated sands, sometimes with thin horizons of carbonate (archaeology bearing)",,,
169153901316,Shell_-_Sediment_Type,Shell,{modernaeolian},modernaeolian,9,missing.jpg,missing.jpg; missing.jpg,"shifting veneer of unconsolidated sands, coppice sands",,,
169153901316,Shell_-_Sediment_Type,Shell,{pelletalclay},pelletalclay,10,missing.jpg,missing.jpg; missing.jpg,grey clays made up of clay pellets,,,
169153901316,Shell_-_Sediment_Type,Shell,{alternat},alternat,11,missing.jpg,missing.jpg; missing.jpg,alternating beds of pelletal clay and quartz sand,,,
169153901316,Shell_-_Sediment_Type,Shell,{clay-alt},clay-alt,12,missing.jpg,missing.jpg; missing.jpg,distinct bed of pelletal clay within a sequence of alternating sands and clays,,,
169153901316,Shell_-_Sediment_Type,Shell,{sand-alt},sand-alt,13,missing.jpg,missing.jpg; missing.jpg,distinct bed of quartz sand within a sequence of alternating sands and clays,,,
169153901316,Shell_-_Sediment_Type,Shell,{bluelam-alt},bluelam-alt,14,missing.jpg,missing.jpg; missing.jpg,"mm-thick, but laterally traceable lens of clay with distinct 'blue' colour",,,
169153901316,Shell_-_Sediment_Type,Shell,{greenclay},greenclay,15,missing.jpg,missing.jpg; missing.jpg,clay of a green colour,,,
169153901316,Shell_-_Sediment_Type,Shell,{redsoil},redsoil,16,missing.jpg,missing.jpg; missing.jpg,soil of a reddish colour,,,
169153901316,Shell_-_Sediment_Type,Shell,{brownsoil},brownsoil,17,missing.jpg,missing.jpg; missing.jpg,soil of a brownish colour,,,
169153901316,Shell_-_Sediment_Type,Shell,{darksoil},darksoil,18,missing.jpg,missing.jpg; missing.jpg,"soil with greyish to dark greyish colour, carbonate rich",,,
169153901316,Shell_-_Sediment_Type,Shell,{carbsoft},carbsoft,19,missing.jpg,missing.jpg; missing.jpg,sediment containing diffuse soil carbonate (C horizon),,,
169153901316,Shell_-_Sediment_Type,Shell,{carbnodule},carbnodule,20,missing.jpg,missing.jpg; missing.jpg,sediment containing hard carbonate nodules (C horizon),,,
